id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
8666420,,12000,12000,11950.0, 60 months, 13.67%,277.18,B,B5,Supervisor,10+ years,MORTGAGE,70000.0,Verified,Nov-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=8666420,,credit_card,cc consolidation,805xx,CO,11.35,0.0,Aug-2004,675,679,0.0,,,7.0,0.0,12015,88.3%,14.0,w,0.0,0.0,15359.4099768298,15295.41,12000.0,3359.41,0.0,0.0,0.0,Jul-2016,5.32,,Oct-2017,694,690,0.0,,1,Individual,,,,0.0,0.0,222197.0,,,,,,,,,,,,13600.0,,,,2.0,37033.0,1585.0,88.3,0.0,0.0,94.0,111.0,36.0,14.0,1.0,36.0,,,,0.0,4.0,4.0,5.0,8.0,4.0,5.0,9.0,4.0,7.0,0.0,0.0,0.0,0.0,92.9,75.0,0.0,0.0,231490.0,30636.0,13600.0,21436.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
45724318,,30500,30500,30500.0, 60 months, 17.86%,772.18,D,D5,Director of Revenue Cycle/Compliance,10+ years,MORTGAGE,93000.0,Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=45724318,,debt_consolidation,Debt consolidation,159xx,PA,17.61,0.0,Oct-1996,695,699,0.0,,,15.0,0.0,22176,95.2%,27.0,w,0.0,0.0,39967.8388173844,39967.84,30500.0,9467.84,0.0,0.0,0.0,Apr-2017,22268.23,,Feb-2018,799,795,0.0,,1,Individual,,,,0.0,0.0,182413.0,,,,,,,,,,,,23300.0,,,,5.0,12161.0,0.0,100.1,0.0,0.0,222.0,202.0,11.0,11.0,6.0,19.0,,11.0,,0.0,7.0,12.0,7.0,12.0,4.0,12.0,17.0,12.0,15.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,208555.0,31544.0,12900.0,29255.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
6307152,,8000,8000,8000.0, 36 months,  6.62%,245.63,A,A2,E-Central Credit Union,10+ years,MORTGAGE,70000.0,Not Verified,Jul-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=6307152,,debt_consolidation,Consolidation,900xx,CA,15.82,0.0,Feb-1997,730,734,0.0,,,10.0,0.0,14219,43.4%,32.0,w,0.0,0.0,8129.06,8129.06,8000.0,129.06,0.0,0.0,0.0,Oct-2013,7637.8,,Apr-2016,739,735,0.0,,1,Individual,,,,0.0,0.0,272963.0,,,,,,,,,,,,32800.0,,,,5.0,30329.0,14646.0,37.9,0.0,0.0,179.0,200.0,7.0,7.0,3.0,32.0,,12.0,,0.0,3.0,5.0,4.0,13.0,5.0,7.0,24.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,314800.0,26954.0,23600.0,28000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10627995,,4500,4500,4500.0, 36 months, 18.25%,163.26,D,D3,Marketing Manager,1 year,MORTGAGE,72000.0,Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10627995,  Borrower added on 01/16/14 > Looking to consolidate credit card debt occurred from when I was unemployed for a short time in 2012. Last step in getting back to stable ground.<br>,debt_consolidation,Debt consolidation,450xx,OH,24.3,1.0,Apr-1998,660,664,3.0,19.0,,9.0,0.0,15216,97.5%,23.0,f,0.0,0.0,5418.9700006434,5418.97,4500.0,918.97,0.0,0.0,0.0,May-2015,2970.15,,Dec-2017,499,0,0.0,74.0,1,Individual,,,,0.0,0.0,230672.0,,,,,,,,,,,,15600.0,,,,4.0,25630.0,112.0,97.8,0.0,0.0,133.0,189.0,39.0,5.0,2.0,39.0,74.0,5.0,19.0,3.0,3.0,4.0,3.0,11.0,9.0,4.0,12.0,4.0,8.0,0.0,0.0,0.0,3.0,65.2,100.0,0.0,0.0,231894.0,104063.0,5100.0,88571.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
14508416,,16900,16900,16900.0, 60 months, 14.64%,398.87,C,C3,Registered nurse,2 years,MORTGAGE,145000.0,Source Verified,Apr-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=14508416,,credit_card,Credit card refinancing,923xx,CA,7.01,0.0,Oct-2007,680,684,3.0,,,10.0,0.0,12543,47%,12.0,f,0.0,0.0,22622.0012592102,22622.0,16900.0,5722.0,0.0,0.0,0.0,Apr-2017,9060.42,,Apr-2017,579,575,0.0,,1,Individual,,,,0.0,0.0,21753.0,,,,,,,,,,,,26700.0,,,,1.0,2175.0,6.0,99.9,0.0,0.0,41.0,78.0,22.0,22.0,0.0,22.0,,2.0,,0.0,2.0,8.0,2.0,2.0,1.0,9.0,11.0,8.0,10.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,43000.0,21753.0,7700.0,16300.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
65735150,,18000,18000,18000.0, 36 months, 13.18%,608.06,C,C3,Supervisor ,10+ years,RENT,72000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65735150,,credit_card,Credit card refinancing,112xx,NY,23.91,1.0,Oct-1990,660,664,1.0,8.0,,36.0,0.0,29474,59.7%,53.0,w,0.0,0.0,12756.08,12756.08,9633.27,3122.81,0.0,0.0,0.0,Sep-2017,608.06,,Feb-2018,539,535,0.0,,1,Individual,,,,0.0,0.0,40222.0,,,,,,,,,,,,49400.0,,,,12.0,1117.0,9404.0,60.2,0.0,0.0,198.0,301.0,7.0,7.0,0.0,7.0,8.0,2.0,8.0,0.0,14.0,29.0,15.0,20.0,12.0,32.0,41.0,29.0,36.0,0.0,0.0,0.0,5.0,96.2,46.7,0.0,0.0,70059.0,40222.0,23600.0,20659.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
3158569,,18000,18000,17950.0, 36 months,  7.90%,563.23,A,A4,Broward County Board of Commissioners,10+ years,RENT,54000.0,Verified,Feb-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3158569,,debt_consolidation,Consolidation Loan,330xx,FL,21.33,0.0,Jun-1995,745,749,0.0,,,13.0,0.0,25538,42.3%,40.0,f,0.0,0.0,20276.0602990427,20219.74,18000.0,2276.06,0.0,0.0,0.0,Feb-2016,563.01,,Feb-2016,814,810,0.0,,1,Individual,,,,0.0,0.0,33213.0,,,,,,,,,,,,60403.0,,,,3.0,2768.0,20300.0,50.7,0.0,0.0,144.0,214.0,14.0,14.0,1.0,38.0,,11.0,,0.0,5.0,6.0,7.0,8.0,24.0,11.0,15.0,6.0,13.0,0.0,0.0,0.0,0.0,100.0,16.7,0.0,0.0,95191.0,33213.0,41203.0,34788.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1580194,,22000,22000,22000.0, 36 months, 18.75%,803.66,D,D3,The James Hotel,5 years,RENT,55000.0,Verified,Oct-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1580194,,credit_card,Clear,601xx,IL,19.03,0.0,Jan-1995,680,684,0.0,48.0,,8.0,0.0,21512,96%,24.0,f,0.0,0.0,28931.490513842597,28931.49,22000.0,6931.49,0.0,0.0,0.0,Oct-2015,805.04,,Feb-2018,704,700,0.0,,1,Individual,,,,0.0,0.0,112539.0,,,,,,,,,,,,22400.0,,,,2.0,16077.0,899.0,95.7,0.0,0.0,186.0,216.0,12.0,12.0,3.0,12.0,48.0,10.0,48.0,0.0,4.0,5.0,5.0,13.0,4.0,6.0,17.0,5.0,8.0,0.0,0.0,0.0,1.0,95.0,100.0,0.0,0.0,129043.0,39052.0,21100.0,20243.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
21330585,,16300,16300,16300.0, 36 months, 10.99%,533.57,B,B3,Nuclear engineer ,5 years,RENT,47000.0,Not Verified,Jul-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=21330585,,debt_consolidation,Debt consolidation,236xx,VA,22.4,0.0,Oct-2009,680,684,0.0,,,6.0,0.0,13537,60.4%,15.0,f,0.0,0.0,18073.79,18073.79,16300.0,1773.79,0.0,0.0,0.0,Sep-2015,11137.38,,Feb-2017,669,665,0.0,,1,Individual,,,,0.0,0.0,36866.0,,,,,,,,,,,,22400.0,,,,5.0,6144.0,2315.0,77.7,0.0,0.0,54.0,57.0,10.0,8.0,0.0,15.0,,8.0,,0.0,1.0,3.0,2.0,2.0,9.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,52121.0,36866.0,10400.0,29721.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
9714835,,13750,13750,13750.0, 36 months, 14.47%,473.09,C,C2,Director of Golf course maintenance ,10+ years,RENT,120000.0,Not Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9714835,  Borrower added on 12/08/13 > Looking for a short term loan to help purchase a car for son.  Long term employee of over 14 years and very happy with that employment. Take my credit and loan worthiness serious.<br>,major_purchase,Home run,700xx,LA,1.63,0.0,May-1996,685,689,1.0,28.0,,4.0,0.0,1608,47.3%,37.0,f,0.0,0.0,14541.5071076862,14541.51,13750.0,791.51,0.0,0.0,0.0,May-2014,12649.19,,Feb-2018,719,715,0.0,28.0,1,Individual,,,,0.0,0.0,12918.0,,,,,,,,,,,,3400.0,,,,3.0,3230.0,1792.0,47.3,0.0,0.0,211.0,145.0,16.0,16.0,3.0,16.0,32.0,4.0,32.0,8.0,2.0,2.0,2.0,9.0,20.0,2.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,75.7,0.0,0.0,0.0,24255.0,12918.0,3400.0,20811.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1475365,,14600,14600,14500.0, 36 months,  8.90%,463.6,A,A5,Searles Valley Minerals,8 years,MORTGAGE,80000.0,Verified,Aug-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1475365,  Borrower added on 08/12/12 > I want to pays off some medical bills and high interest credit cards to reduce monthly payments that never reduce the balance. Also going to pay off a 401k loan that I got to landscape my back yard.<br>,debt_consolidation,Pay down Debt ,935xx,CA,21.06,0.0,Jun-2006,720,724,0.0,,,10.0,0.0,7404,35.4%,17.0,f,0.0,0.0,16689.4723327839,16575.16,14600.0,2089.47,0.0,0.0,0.0,Sep-2015,486.85,,Feb-2018,724,720,0.0,,1,Individual,,,,0.0,0.0,273998.0,,,,,,,,,,,,20900.0,,,,6.0,27400.0,6148.0,34.6,0.0,0.0,75.0,44.0,8.0,7.0,4.0,44.0,,9.0,,0.0,1.0,5.0,1.0,1.0,7.0,5.0,5.0,5.0,10.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,302804.0,93093.0,9400.0,99640.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63878287,,7450,7450,7450.0, 36 months, 12.59%,249.56,C,C2,Asst. Treasurer,10+ years,MORTGAGE,77000.0,Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63878287,,credit_card,Credit card refinancing,441xx,OH,32.22,3.0,Oct-1985,685,689,0.0,17.0,,17.0,0.0,27924,67.4%,50.0,w,0.0,0.0,8860.8844666688,8860.88,7450.0,1410.88,0.0,0.0,0.0,Dec-2017,2845.39,,Jan-2018,584,580,0.0,,1,Individual,,,,0.0,96.0,368810.0,,,,,,,,,,,,41400.0,,,,6.0,24587.0,740.0,97.1,0.0,0.0,166.0,360.0,11.0,2.0,6.0,12.0,19.0,2.0,17.0,0.0,5.0,9.0,5.0,12.0,10.0,13.0,34.0,9.0,17.0,0.0,0.0,0.0,4.0,92.0,100.0,0.0,0.0,422524.0,75180.0,25700.0,78418.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
40107384,,20000,20000,20000.0, 60 months, 12.99%,454.96,C,C2,Account Executive,3 years,MORTGAGE,80000.0,Source Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=40107384,,debt_consolidation,Debt consolidation,105xx,NY,23.27,0.0,Nov-1984,730,734,0.0,,,13.0,0.0,47693,56%,23.0,w,0.0,0.0,21617.32,21617.32,20000.0,1617.32,0.0,0.0,0.0,Oct-2015,32.96,,Sep-2015,729,725,0.0,,1,Individual,,,,0.0,0.0,216964.0,,,,,,,,,,,,85100.0,,,,2.0,21696.0,33407.0,58.8,0.0,0.0,124.0,362.0,4.0,4.0,4.0,4.0,,5.0,,0.0,6.0,6.0,6.0,9.0,4.0,10.0,15.0,6.0,13.0,0.0,0.0,0.0,1.0,100.0,16.7,0.0,0.0,420992.0,62033.0,81100.0,20892.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
51506564,,10000,10000,9975.0, 36 months,  8.18%,314.2,B,B1,Director,10+ years,RENT,176000.0,Source Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=51506564,,vacation,Vacation,223xx,VA,2.46,0.0,May-1996,720,724,0.0,,,9.0,0.0,5375,19.8%,32.0,f,0.0,0.0,10946.150000011501,10918.78,10000.0,946.15,0.0,0.0,0.0,Nov-2016,5923.49,,Feb-2018,779,775,0.0,,1,Individual,,,,0.0,0.0,13329.0,,,,,,,,,,,,27200.0,,,,3.0,1666.0,18891.0,20.6,0.0,0.0,214.0,229.0,6.0,6.0,3.0,16.0,,,,0.0,1.0,3.0,4.0,9.0,10.0,8.0,19.0,3.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,41796.0,13329.0,23800.0,14596.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
24084648,,8000,8000,8000.0, 36 months,  7.12%,247.46,A,A3,loan officer,1 year,RENT,40000.0,Not Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=24084648,,debt_consolidation,Debt consolidation,802xx,CO,9.12,0.0,Aug-2005,680,684,0.0,,,26.0,0.0,9933,67.1%,51.0,w,0.0,0.0,8423.75,8423.75,7999.99,423.76,0.0,0.0,0.0,Feb-2016,116.93,,Sep-2017,694,690,0.0,,1,Individual,,,,0.0,0.0,118966.0,,,,,,,,,,,,14800.0,,,,7.0,4576.0,3778.0,71.8,0.0,0.0,108.0,100.0,14.0,14.0,0.0,24.0,,8.0,,0.0,3.0,5.0,3.0,8.0,37.0,6.0,14.0,5.0,26.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,117756.0,118966.0,13400.0,102956.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
35683656,,27600,27600,27600.0, 36 months,  7.49%,858.41,A,A4,GENERAL MANAGER,10+ years,MORTGAGE,120000.0,Source Verified,Nov-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=35683656,,credit_card,Credit card refinancing,791xx,TX,17.84,0.0,Apr-2002,760,764,0.0,,,12.0,0.0,22495,31.1%,19.0,w,0.0,0.0,30891.073589502997,30891.07,27600.0,3291.07,0.0,0.0,0.0,Nov-2017,858.2,,Feb-2018,779,775,0.0,,1,Individual,,,,0.0,0.0,196979.0,,,,,,,,,,,,72300.0,,,,6.0,16415.0,49805.0,31.1,0.0,0.0,30.0,122.0,4.0,4.0,3.0,4.0,,10.0,,0.0,6.0,6.0,7.0,10.0,3.0,7.0,12.0,6.0,12.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,283780.0,74336.0,72300.0,69724.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
75369183,,15950,15950,15950.0, 36 months, 15.31%,555.34,C,C5,Equipment operator ,10+ years,MORTGAGE,42000.0,Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75369183,,debt_consolidation,,833xx,ID,32.6,0.0,Apr-1995,675,679,0.0,67.0,,7.0,0.0,14826,92.7%,16.0,w,0.0,0.0,17676.5020490496,17676.5,15950.0,1726.5,0.0,0.0,0.0,Jan-2017,13247.35,,Jan-2017,654,650,0.0,,1,Individual,,,,0.0,0.0,51944.0,0.0,3.0,1.0,2.0,10.0,37118.0,84.0,0.0,0.0,3001.0,87.0,16000.0,0.0,0.0,0.0,2.0,7421.0,299.0,90.9,0.0,0.0,123.0,251.0,84.0,10.0,1.0,84.0,,,,0.0,1.0,3.0,2.0,3.0,10.0,4.0,5.0,3.0,7.0,0.0,0.0,0.0,1.0,93.7,50.0,0.0,0.0,60085.0,51944.0,3300.0,44085.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
55254419,,5000,5000,5000.0, 36 months,  7.89%,156.43,A,A5,Administration/Bar,1 year,RENT,36000.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55254419,,car,Car financing,972xx,OR,15.1,0.0,Sep-2001,695,699,0.0,27.0,,9.0,0.0,7991,35.5%,21.0,w,0.0,0.0,5061.53,5061.53,5000.0,61.53,0.0,0.0,0.0,Oct-2015,1152.17,,Oct-2015,714,710,0.0,32.0,1,Individual,,,,0.0,0.0,27798.0,,,,,,,,,,,,22500.0,,,,0.0,4633.0,7806.0,42.2,0.0,0.0,130.0,166.0,27.0,27.0,0.0,28.0,,0.0,,2.0,1.0,2.0,3.0,6.0,9.0,7.0,12.0,2.0,9.0,0.0,0.0,0.0,0.0,84.2,0.0,0.0,0.0,50196.0,27798.0,13500.0,27696.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
3160112,,11200,11200,11200.0, 36 months, 14.33%,384.59,C,C1,brinks,10+ years,RENT,48500.0,Verified,Jan-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3160112,"  Borrower added on 01/15/13 > i have two high interest loans,one at 29.90% and the other at 24.98%.  i want to pay them off and get out of debt faster.<br><br> Borrower added on 01/15/13 > i have two high interest loans,one at 29.90 and the other at 24.98 percent. i want to pay them off and get out of debt faster.<br><br> Borrower added on 01/15/13 > i have two high inerest loans, one at 29.90 and the other at 24.98 percent.  i want to pay them off and get out of debt faster.<br>",debt_consolidation,pay off high rate laons,537xx,WI,30.53,0.0,Jan-1989,675,679,1.0,,,16.0,0.0,26221,76%,31.0,f,0.0,0.0,13845.106838458001,13845.11,11200.0,2645.11,0.0,0.0,0.0,Jan-2016,384.45,,Feb-2017,684,680,0.0,,1,Individual,,,,0.0,0.0,26221.0,,,,,,,,,,,,34500.0,,,,3.0,1639.0,1569.0,90.8,0.0,0.0,174.0,292.0,6.0,6.0,0.0,6.0,,6.0,,0.0,8.0,13.0,9.0,16.0,6.0,16.0,25.0,13.0,16.0,0.0,0.0,0.0,2.0,100.0,77.8,0.0,0.0,34500.0,26221.0,17000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
38584896,,16000,16000,16000.0, 36 months, 13.66%,544.21,C,C3,senior training specilist,4 years,MORTGAGE,60000.0,Source Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38584896,,credit_card,Credit card refinancing,770xx,TX,21.32,0.0,Oct-2002,680,684,1.0,52.0,,16.0,0.0,19793,40.5%,36.0,f,0.0,0.0,17749.05,17749.05,16000.0,1749.05,0.0,0.0,0.0,Dec-2015,12331.23,,Feb-2018,699,695,0.0,,1,Individual,,,,0.0,0.0,40965.0,,,,,,,,,,,,48900.0,,,,6.0,2560.0,22794.0,39.5,0.0,0.0,93.0,146.0,3.0,3.0,0.0,6.0,52.0,3.0,52.0,0.0,5.0,9.0,7.0,17.0,12.0,11.0,24.0,9.0,16.0,0.0,0.0,0.0,4.0,94.4,42.9,0.0,0.0,75650.0,40965.0,37700.0,26750.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1816144,,12000,12000,12000.0, 36 months, 15.31%,417.81,C,C2,Astrix Technology,1 year,RENT,58000.0,Not Verified,Nov-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1816144,,credit_card,consolidation,078xx,NJ,19.76,0.0,Nov-1999,675,679,1.0,46.0,,13.0,0.0,10564,72.9%,37.0,f,0.0,0.0,13457.919170781499,13457.92,12000.0,1457.92,0.0,0.0,0.0,Oct-2013,8952.58,,Feb-2018,794,790,0.0,,1,Individual,,,,0.0,0.0,57993.0,,,,,,,,,,,,14500.0,,,,10.0,4833.0,614.0,94.0,0.0,0.0,156.0,158.0,4.0,4.0,0.0,20.0,46.0,3.0,46.0,2.0,4.0,8.0,4.0,12.0,16.0,9.0,21.0,8.0,13.0,0.0,0.0,0.0,4.0,73.0,75.0,0.0,0.0,72482.0,57993.0,10300.0,57982.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
179897,,25000,25000,463.66, 36 months, 12.49%,836.23,D,D3,Bank of America Corp.,10+ years,MORTGAGE,78862.0,Not Verified,Dec-2007,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=179897,"The purpose of the loan is to finance the first year of growth for my start-up limited liability company (LLC), Empire State Chassis & Fabrication.  Specifically, the funding will allow Empire State Chassis & Fabrication to lease a building, purchase raw materials, manufacturing equipment, office equipment, office supplies and initial inventory.  Additionally, the funding will allow Empire State Chassis & Fabrication to expand its marketing effort which will enable it to boost its customer base. Empire State Chassis & Fabrication constructs, restores, buys and sells world class street rods, hot rods, race cars, muscle cars, collector cars, custom late model street machines and parts to a local and national market.  If funded, monthly expenses will include loan repayment, lease payment, utilities, selling, general and administrative expenses.",small_business,Seeking small business start-up funds.,123xx,NY,7.99,1.0,Dec-1994,690,694,0.0,6.0,0.0,7.0,0.0,6530,21.8%,13.0,f,0.0,0.0,30103.8750182149,532.25,25000.0,5103.88,0.0,0.0,0.0,Dec-2010,837.68,,Dec-2010,499,0,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
8137757,,11000,11000,10950.0, 36 months, 12.99%,370.59,B,B4,Director of Admissions,8 years,MORTGAGE,75150.0,Verified,Oct-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=8137757,  Borrower added on 10/17/13 > Pay off 4 credit cards.   2 with wells fargo 1 with HSN and 1 with Walmart<br><br> Borrower added on 10/17/13 > consolidate credit cards<br>,credit_card,Help credit,021xx,MA,7.47,3.0,May-2000,665,669,0.0,8.0,,6.0,0.0,6685,68.2%,18.0,f,0.0,0.0,13152.150003659699,13092.37,11000.0,2152.15,0.0,0.0,0.0,Dec-2015,3887.4,,Feb-2018,704,700,0.0,,1,Individual,,,,0.0,0.0,314603.0,,,,,,,,,,,,9800.0,,,,0.0,52434.0,2853.0,64.3,0.0,0.0,115.0,163.0,35.0,35.0,5.0,76.0,9.0,,8.0,0.0,1.0,3.0,2.0,5.0,3.0,4.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,66.0,50.0,0.0,0.0,344256.0,9302.0,8000.0,7456.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
38649581,,25000,25000,25000.0, 60 months, 11.44%,549.07,B,B4,Banking Dealer,10+ years,MORTGAGE,72000.0,Source Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38649581,,debt_consolidation,Debt consolidation,923xx,CA,13.67,0.0,Aug-2001,675,679,0.0,,,5.0,0.0,36152,94.4%,18.0,w,0.0,0.0,27461.91,27461.91,25000.0,2461.91,0.0,0.0,0.0,Dec-2015,22010.93,,Dec-2015,784,780,0.0,,1,Individual,,,,0.0,0.0,260073.0,,,,,,,,,,,,38300.0,,,,2.0,52015.0,2148.0,94.4,0.0,0.0,161.0,126.0,15.0,6.0,4.0,77.0,,7.0,,0.0,4.0,4.0,4.0,7.0,6.0,4.0,8.0,4.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,262800.0,36152.0,38300.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
